id,name,parent_id
8520,Weightlifting Men's Heavyweight,812
8521,Weightlifting Women's Lightweight,812
8522,Weightlifting Men's Middle-Heavyweight,812
8523,Weightlifting Women's Light-Heavyweight,812
8524,Weightlifting Men's Bantamweight,812
8525,Weightlifting Women's Featherweight,812
8526,Weightlifting Men's Super-Heavyweight,812
8527,Weightlifting Men's Middleweight,812
8528,Weightlifting Men's Featherweight,812
8529,Weightlifting Women's Middleweight,812
8530,Weightlifting Women's Super-Heavyweight,812
8531,Weightlifting Women's Flyweight,812
8532,Weightlifting Women's Heavyweight,812
8533,Weightlifting Men's Lightweight,812
8534,"Wrestling Men's Super-Heavyweight, Greco-Roman",813
8535,"Wrestling Men's Featherweight, Freestyle",813
8536,"Wrestling Men's Middleweight, Greco-Roman",813
8537,"Wrestling Men's Heavyweight, Greco-Roman",813
8538,"Wrestling Men's Heavyweight, Freestyle",813
8539,"Wrestling Women's Middleweight, Freestyle",813
8540,"Wrestling Men's Lightweight, Greco-Roman",813
8541,"Wrestling Men's Featherweight, Greco-Roman",813
8542,"Wrestling Women's Flyweight, Freestyle",813
8543,"Wrestling Men's Light-Heavyweight, Greco-Roman",813
8544,"Wrestling Men's Welterweight, Greco-Roman",813
8545,"Wrestling Men's Lightweight, Freestyle",813
8546,"Wrestling Men's Light-Heavyweight, Freestyle",813
8547,"Wrestling Men's Middleweight, Freestyle",813
8548,"Wrestling Men's Super-Heavyweight, Freestyle",813
8549,"Wrestling Men's Welterweight, Freestyle",813
8550,"Wrestling Women's Heavyweight, Freestyle",813
8551,"Wrestling Women's Lightweight, Freestyle",813
8552,Alpine Skiing Men's Super G,814
8553,Alpine Skiing Men's Downhill,814
8554,Alpine Skiing Women's Downhill,814
8555,Alpine Skiing Women's Super G,814
8556,Alpine Skiing Women's Combined,814
8557,Alpine Skiing Men's Combined,814
8558,Alpine Skiing Women's Giant Slalom,814
8559,Alpine Skiing Women's Slalom,814
8560,Alpine Skiing Men's Giant Slalom,814
8561,Alpine Skiing Men's Slalom,814
8562,Biathlon Women's 4 x 6 kilometres Relay,815
8563,Biathlon Women's 7.5 kilometres Sprint,815
8564,Biathlon Women's 4 x 6 kilometres Relay,815
8565,Biathlon Men's 12.5 kilometres Pursuit,815
8566,Biathlon Men's 10 kilometres Sprint,815
8567,Biathlon Men's 4 x 7.5 kilometres Relay,815
8568,Biathlon Men's 15 kilometres Mass Start,815
8569,Biathlon Men's 20 kilometres,815
8570,Biathlon Men's 4 x 7.5 kilometres Relay,815
8571,Biathlon Men's 4 x 7.5 kilometres Relay,815
8572,Biathlon Women's 15 kilometres,815
8573,Biathlon Women's 4 x 6 kilometres Relay,815
8574,Biathlon Women's 12.5 kilometres Mass Start,815
8575,Biathlon Men's 4 x 7.5 kilometres Relay,815
8576,Biathlon Women's 10 kilometres Pursuit,815
8577,Biathlon Women's 4 x 6 kilometres Relay,815
8578,Bobsleigh Men's Four,816
8579,Bobsleigh Men's Two,816
8580,Bobsleigh Men's Two,816
8581,Bobsleigh Women's Two,816
8582,Bobsleigh Women's Two,816
8583,Cross Country Skiing Women's Team Sprint,817
8584,Cross Country Skiing Women's 4 x 5 kilometres Relay,817
8585,Cross Country Skiing Women's Sprint,817
8586,Cross Country Skiing Women's Team Sprint,817
8587,Cross Country Skiing Men's 30 km Skiathlon,817
8588,Cross Country Skiing Men's 50 kilometres,817
8589,Cross Country Skiing Men's 4 x 10 kilometres Relay,817
8590,Cross Country Skiing Men's Team Sprint,817
8591,Cross Country Skiing Men's Sprint,817
8592,Cross Country Skiing Men's Team Sprint,817
8593,Cross Country Skiing Women's 30 kilometres,817
8594,Cross Country Skiing Women's 10 kilometres,817
8595,Cross Country Skiing Women's 15 km Skiathlon,817
8596,Cross Country Skiing Men's 15 kilometres,817
8597,Curling Men's Curling,818
8598,Curling Women's Curling,818
8599,Figure Skating Women's Singles,819
8600,Figure Skating Mixed Ice Dancing,819
8601,Figure Skating Mixed Pairs,819
8602,Figure Skating Mixed Ice Dancing,819
8603,Figure Skating Men's Singles,819
8604,Figure Skating Mixed Pairs,819
8605,Freestyle Skiing Men's Moguls,820
8606,Freestyle Skiing Men's Aerials,820
8607,Freestyle Skiing Women's Moguls,820
8608,Freestyle Skiing Women's Aerials,820
8609,Ice Hockey Men's Ice Hockey,821
8610,Ice Hockey Women's Ice Hockey,821
8611,Luge Mixed (Men)'s Doubles,822
8612,Luge Mixed (Men)'s Doubles,822
8613,Luge Women's Singles,822
8614,Luge Men's Singles,822
8615,Nordic Combined Men's Team,823
8616,Nordic Combined Men's Sprint,823
8617,Nordic Combined Men's Individual,823
8618,"Short Track Speed Skating Men's 1,000 metres",824
8619,"Short Track Speed Skating Men's 1,500 metres",824
8620,"Short Track Speed Skating Men's 5,000 metres Relay",824
8621,"Short Track Speed Skating Women's 3,000 metres Relay",824
8622,"Short Track Speed Skating Women's 1,000 metres",824
8623,"Short Track Speed Skating Women's 1,500 metres",824
8624,Short Track Speed Skating Men's 500 metres,824
8625,Short Track Speed Skating Women's 500 metres,824
8626,Skeleton Men's Skeleton,825
8627,Skeleton Women's Skeleton,825
8628,"Ski Jumping Men's Normal Hill, Individual",826
8629,"Ski Jumping Men's Large Hill, Team",826
8630,"Ski Jumping Men's Large Hill, Individual",826
8631,Snowboarding Women's Boardercross,827
8632,Snowboarding Women's Parallel Giant Slalom,827
8633,Snowboarding Men's Parallel Giant Slalom,827
8634,Snowboarding Women's Halfpipe,827
8635,Snowboarding Men's Boardercross,827
8636,Snowboarding Men's Halfpipe,827
8637,Speed Skating Men's Team Pursuit (8 laps),828
8638,Speed Skating Women's Team Pursuit (6 laps),828
8639,Speed Skating Women's 500 metres,828
8640,Speed Skating Men's 500 metres,828
8641,"Speed Skating Men's 1,000 metres",828
8642,"Speed Skating Men's 10,000 metres",828
8643,"Speed Skating Men's 1,500 metres",828
8644,"Speed Skating Men's 5,000 metres",828
8645,"Speed Skating Women's 5,000 metres",828
8646,"Speed Skating Women's 1,500 metres",828
8647,"Speed Skating Women's 1,000 metres",828
8648,"Speed Skating Women's 3,000 metres",828
8649,Archery Men's Individual,829
8650,Archery Women's Individual,829
8651,Archery Men's Team,829
8652,Archery Men's Team,829
8653,Archery Men's Team,829
8654,Archery Women's Team,829
8655,Archery Women's Team,829
8656,Archery Women's Team,829
8657,Badminton Women's Doubles,830
8658,Badminton Men's Doubles,830
8659,Badminton Mixed Doubles,830
8660,Badminton Mixed Doubles,830
8661,Badminton Men's Singles,830
8662,Badminton Men's Doubles,830
8663,Badminton Women's Doubles,830
8664,Badminton Women's Singles,830
8665,Baseball Men's Baseball,831
8666,Basketball Men's Basketball,832
8667,Basketball Women's Basketball,832
8668,Beach Volleyball Men's Beach Volleyball,833
8669,Beach Volleyball Women's Beach Volleyball,833
8670,Beach Volleyball Men's Beach Volleyball,833
8671,Beach Volleyball Women's Beach Volleyball,833
8672,Boxing Men's Super-Heavyweight,834
8673,Boxing Men's Heavyweight,834
8674,Boxing Men's Middleweight,834
8675,Boxing Men's Light-Welterweight,834
8676,Boxing Men's Bantamweight,834
8677,Boxing Men's Flyweight,834
8678,Boxing Men's Featherweight,834
8679,Boxing Men's Welterweight,834
8680,Boxing Men's Lightweight,834
8681,Boxing Men's Light-Heavyweight,834
8682,Boxing Men's Light-Flyweight,834
8683,"Canoeing Men's Canadian Doubles, 1,000 metres",835
8684,"Canoeing Men's Canadian Doubles, 1,000 metres",835
8685,"Canoeing Men's Kayak Singles, 1,000 metres",835
8686,"Canoeing Men's Kayak Doubles, 500 metres",835
8687,"Canoeing Women's Kayak Doubles, 500 metres",835
8688,"Canoeing Men's Kayak Singles, Slalom",835
8689,"Canoeing Men's Canadian Doubles, Slalom",835
8690,"Canoeing Men's Canadian Doubles, Slalom",835
8691,"Canoeing Men's Kayak Doubles, 1,000 metres",835
8692,"Canoeing Men's Kayak Doubles, 1,000 metres",835
8693,"Canoeing Women's Kayak Singles, Slalom",835
8694,"Canoeing Women's Kayak Doubles, 500 metres",835
8695,"Canoeing Men's Canadian Singles, Slalom",835
8696,"Canoeing Men's Canadian Doubles, 500 metres",835
8697,"Canoeing Men's Canadian Singles, 500 metres",835
8698,"Canoeing Women's Kayak Singles, 500 metres",835
8699,"Canoeing Men's Kayak Doubles, 500 metres",835
8700,"Canoeing Men's Canadian Singles, 1,000 metres",835
8701,"Canoeing Men's Kayak Singles, 500 metres",835
8702,"Canoeing Men's Canadian Doubles, 500 metres",835
8703,"Canoeing Women's Kayak Fours, 500 metres",835
8704,"Canoeing Men's Kayak Fours, 1,000 metres",835
8705,"Cycling Men's Mountainbike, Cross-Country",836
8706,Cycling Women's Individual Time Trial,836
8707,Cycling Men's Individual Time Trial,836
8708,Cycling Women's BMX,836
8709,"Cycling Women's Road Race, Individual",836
8710,Cycling Men's Madison,836
8711,Cycling Men's Sprint,836
8712,Cycling Men's Keirin,836
8713,Cycling Men's Points Race,836
8714,Cycling Women's Sprint,836
8715,Cycling Men's Madison,836
8716,"Cycling Women's Individual Pursuit, 3,000 metres",836
8717,"Cycling Men's Road Race, Individual",836
8718,"Cycling Women's Mountainbike, Cross-Country",836
8719,Cycling Men's BMX,836
8720,Cycling Women's Points Race,836
8721,"Cycling Men's Individual Pursuit, 4,000 metres",836
8722,Cycling Men's Team Sprint,836
8723,Cycling Men's Team Sprint,836
8724,Cycling Men's Team Sprint,836
8725,"Cycling Men's Team Pursuit, 4,000 metres",836
8726,Diving Women's Platform,837
8727,Diving Women's Synchronized Platform,837
8728,Diving Women's Springboard,837
8729,Diving Women's Synchronized Springboard,837
8730,Diving Men's Springboard,837
8731,Diving Men's Synchronized Platform,837
8732,Diving Men's Synchronized Platform,837
8733,Diving Men's Platform,837
8734,Diving Men's Synchronized Springboard,837
8735,Diving Men's Synchronized Springboard,837
8736,Diving Women's Synchronized Platform,837
8737,Diving Women's Synchronized Springboard,837
8738,"Equestrianism Mixed Dressage, Individual",838
8739,"Equestrianism Mixed Dressage, Team",838
8740,"Equestrianism Mixed Dressage, Team",838
8741,"Equestrianism Mixed Dressage, Team",838
8742,"Equestrianism Mixed Jumping, Individual",838
8743,"Equestrianism Mixed Jumping, Team",838
8744,"Equestrianism Mixed Three-Day Event, Individual",838
8745,"Equestrianism Mixed Three-Day Event, Team",838
8746,"Fencing Women's Foil, Team",839
8747,"Fencing Women's epee, Individual",839
8748,"Fencing Women's Sabre, Team",839
8749,"Fencing Women's Sabre, Team",839
8750,"Fencing Men's Foil, Individual",839
8751,"Fencing Women's Foil, Team",839
8752,"Fencing Women's Foil, Team",839
8753,"Fencing Women's Sabre, Team",839
8754,"Fencing Women's Foil, Team",839
8755,"Fencing Men's epee, Individual",839
8756,"Fencing Women's Foil, Individual",839
8757,"Fencing Women's Sabre, Individual",839
8758,"Fencing Men's Sabre, Individual",839
8759,"Fencing Women's Sabre, Team",839
8760,"Fencing Men's epee, Team",839
8761,"Fencing Men's Sabre, Team",839
8762,Football Men's Football,840
8763,Football Women's Football,840
8764,Gymnastics Men's Horse Vault,841
8765,Gymnastics Men's Team All-Around,841
8766,Gymnastics Men's Rings,841
8767,Gymnastics Women's Team All-Around,841
8768,Gymnastics Women's Team All-Around,841
8769,Gymnastics Women's Team All-Around,841
8770,Gymnastics Women's Uneven Bars,841
8771,Gymnastics Women's Horse Vault,841
8772,Gymnastics Men's Team All-Around,841
8773,Gymnastics Women's Floor Exercise,841
8774,Gymnastics Women's Team All-Around,841
8775,Gymnastics Women's Balance Beam,841
8776,Gymnastics Women's Team All-Around,841
8777,Gymnastics Men's Team All-Around,841
8778,Gymnastics Men's Parallel Bars,841
8779,Gymnastics Women's Individual All-Around,841
8780,Gymnastics Men's Team All-Around,841
8781,Gymnastics Men's Pommelled Horse,841
8782,Gymnastics Men's Individual All-Around,841
8783,Gymnastics Men's Team All-Around,841
8784,Gymnastics Women's Team All-Around,841
8785,Gymnastics Men's Team All-Around,841
8786,Gymnastics Men's Floor Exercise,841
8787,Gymnastics Men's Horizontal Bar,841
8788,Handball Women's Handball,842
8789,Handball Men's Handball,842
8790,Hockey Women's Hockey,843
8791,Hockey Men's Hockey,843
8792,Judo Men's Half-Middleweight,844
8793,Judo Men's Extra-Lightweight,844
8794,Judo Women's Extra-Lightweight,844
8795,Judo Men's Heavyweight,844
8796,Judo Men's Lightweight,844
8797,Judo Men's Half-Heavyweight,844
8798,Judo Women's Lightweight,844
8799,Judo Women's Half-Middleweight,844
8800,Judo Women's Heavyweight,844
8801,Judo Men's Middleweight,844
8802,Judo Men's Half-Lightweight,844
8803,Judo Women's Middleweight,844
8804,Judo Women's Half-Lightweight,844
8805,Judo Women's Half-Heavyweight,844
8806,Modern Pentathlon Men's Individual,845
8807,Modern Pentathlon Women's Individual,845
8808,Rhythmic Gymnastics Women's Group,846
8809,Rhythmic Gymnastics Women's Group,846
8810,Rhythmic Gymnastics Women's Group,846
8811,Rhythmic Gymnastics Women's Individual,846
8812,Rhythmic Gymnastics Women's Group,846
8813,Rhythmic Gymnastics Women's Group,846
8814,Rhythmic Gymnastics Women's Group,846
8815,Rowing Men's Lightweight Coxless Fours,847
8816,Rowing Men's Double Sculls,847
8817,Rowing Men's Coxed Eights,847
8818,Rowing Women's Coxed Eights,847
8819,Rowing Men's Double Sculls,847
8820,Rowing Women's Coxless Pairs,847
8821,Rowing Women's Coxed Eights,847
8822,Rowing Women's Single Sculls,847
8823,Rowing Men's Lightweight Coxless Fours,847
8824,Rowing Men's Lightweight Coxless Fours,847
8825,Rowing Women's Double Sculls,847
8826,Rowing Women's Double Sculls,847
8827,Rowing Women's Coxed Eights,847
8828,Rowing Men's Coxless Pairs,847
8829,Rowing Men's Coxless Pairs,847
8830,Rowing Women's Coxed Eights,847
8831,Rowing Men's Coxed Eights,847
8832,Rowing Men's Coxed Eights,847
8833,Rowing Men's Lightweight Double Sculls,847
8834,Rowing Men's Coxless Fours,847
8835,Rowing Men's Quadruple Sculls,847
8836,Rowing Women's Quadruple Sculls,847
8837,Rowing Men's Lightweight Coxless Fours,847
8838,Rowing Men's Quadruple Sculls,847
8839,Rowing Men's Quadruple Sculls,847
8840,Rowing Men's Coxed Eights,847
8841,Rowing Men's Coxed Eights,847
8842,Rowing Women's Coxed Eights,847
8843,Rowing Women's Coxed Eights,847
8844,Rowing Women's Coxed Eights,847
8845,Rowing Men's Coxed Eights,847
8846,Rowing Men's Lightweight Double Sculls,847
8847,Rowing Men's Coxless Fours,847
8848,Rowing Men's Coxed Eights,847
8849,Rowing Men's Coxed Eights,847
8850,Rowing Women's Coxed Eights,847
8851,Rowing Women's Coxless Pairs,847
8852,Rowing Women's Quadruple Sculls,847
8853,Rowing Men's Coxless Fours,847
8854,Rowing Men's Single Sculls,847
8855,Rowing Women's Lightweight Double Sculls,847
8856,Rowing Women's Lightweight Double Sculls,847
8857,Rowing Men's Quadruple Sculls,847
8858,Rowing Men's Coxed Eights,847
8859,Rowing Women's Coxed Eights,847
8860,Rowing Men's Coxless Fours,847
8861,Rowing Women's Quadruple Sculls,847
8862,Rowing Women's Quadruple Sculls,847
8863,Sailing Mixed One Person Dinghy,848
8864,Sailing Men's Windsurfer,848
8865,Sailing Women's Three Person Keelboat,848
8866,Sailing Mixed Multihull,848
8867,Sailing Men's One Person Dinghy,848
8868,Sailing Mixed Skiff,848
8869,Sailing Men's Two Person Dinghy,848
8870,Sailing Women's Two Person Dinghy,848
8871,Sailing Mixed Multihull,848
8872,Sailing Men's Two Person Keelboat,848
8873,Sailing Women's Two Person Dinghy,848
8874,Sailing Men's Two Person Keelboat,848
8875,Sailing Women's One Person Dinghy,848
8876,Sailing Mixed Skiff,848
8877,Sailing Women's Three Person Keelboat,848
8878,Sailing Men's Two Person Dinghy,848
8879,Sailing Women's Three Person Keelboat,848
8880,Sailing Women's Windsurfer,848
8881,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",849
8882,"Shooting Men's Air Rifle, 10 metres",849
8883,Shooting Women's Skeet,849
8884,"Shooting Women's Sporting Pistol, 25 metres",849
8885,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",849
8886,Shooting Men's Double Trap,849
8887,"Shooting Women's Air Pistol, 10 metres",849
8888,Shooting Men's Skeet,849
8889,"Shooting Men's Free Pistol, 50 metres",849
8890,Shooting Men's Trap,849
8891,"Shooting Women's Air Rifle, 10 metres",849
8892,Shooting Women's Trap,849
8893,"Shooting Men's Air Pistol, 10 metres",849
8894,"Shooting Men's Rapid-Fire Pistol, 25 metres",849
8895,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",849
8896,Softball Women's Softball,850
8897,Swimming Women's 400 metres Freestyle,851
8898,Swimming Women's 800 metres Freestyle,851
8899,Swimming Men's 4 x 100 metres Freestyle Relay,851
8900,Swimming Women's 4 x 200 metres Freestyle Relay,851
8901,Swimming Women's 4 x 200 metres Freestyle Relay,851
8902,Swimming Men's 4 x 200 metres Freestyle Relay,851
8903,Swimming Men's 100 metres Freestyle,851
8904,Swimming Men's 50 metres Freestyle,851
8905,Swimming Women's 100 metres Backstroke,851
8906,Swimming Women's 200 metres Backstroke,851
8907,Swimming Men's 4 x 100 metres Medley Relay,851
8908,Swimming Women's 4 x 200 metres Freestyle Relay,851
8909,Swimming Women's 4 x 100 metres Freestyle Relay,851
8910,Swimming Women's 4 x 200 metres Freestyle Relay,851
8911,Swimming Women's 4 x 100 metres Medley Relay,851
8912,Swimming Men's 4 x 100 metres Medley Relay,851
8913,Swimming Men's 4 x 100 metres Freestyle Relay,851
8914,Swimming Men's 4 x 100 metres Medley Relay,851
8915,Swimming Men's 4 x 100 metres Medley Relay,851
8916,Swimming Women's 4 x 100 metres Freestyle Relay,851
8917,Swimming Women's 10 kilometres Open Water,851
8918,Swimming Men's 4 x 100 metres Freestyle Relay,851
8919,Swimming Women's 100 metres Breaststroke,851
8920,Swimming Women's 4 x 100 metres Medley Relay,851
8921,Swimming Men's 4 x 200 metres Freestyle Relay,851
8922,Swimming Men's 100 metres Breaststroke,851
8923,Swimming Men's 200 metres Breaststroke,851
8924,Swimming Women's 4 x 100 metres Freestyle Relay,851
8925,Swimming Women's 100 metres Butterfly,851
8926,Swimming Women's 4 x 100 metres Medley Relay,851
8927,Swimming Men's 4 x 100 metres Freestyle Relay,851
8928,Swimming Men's 4 x 100 metres Medley Relay,851
8929,Swimming Women's 200 metres Butterfly,851
8930,Swimming Men's 4 x 200 metres Freestyle Relay,851
8931,Swimming Men's 200 metres Backstroke,851
8932,Swimming Women's 4 x 200 metres Freestyle Relay,851
8933,"Swimming Men's 1,500 metres Freestyle",851
8934,Swimming Women's 4 x 200 metres Freestyle Relay,851
8935,Swimming Men's 400 metres Freestyle,851
8936,Swimming Men's 100 metres Backstroke,851
8937,Swimming Men's 4 x 100 metres Medley Relay,851
8938,Swimming Women's 200 metres Freestyle,851
8939,Swimming Men's 200 metres Freestyle,851
8940,Swimming Men's 4 x 100 metres Freestyle Relay,851
8941,Swimming Men's 4 x 200 metres Freestyle Relay,851
8942,Swimming Men's 100 metres Butterfly,851
8943,Swimming Men's 200 metres Butterfly,851
8944,Swimming Men's 200 metres Individual Medley,851
8945,Swimming Men's 400 metres Individual Medley,851
8946,Swimming Men's 4 x 100 metres Medley Relay,851
8947,Swimming Women's 4 x 100 metres Medley Relay,851
8948,Swimming Women's 4 x 200 metres Freestyle Relay,851
8949,Swimming Women's 200 metres Individual Medley,851
8950,Swimming Women's 400 metres Individual Medley,851
8951,Swimming Women's 4 x 100 metres Medley Relay,851
8952,Swimming Women's 4 x 200 metres Freestyle Relay,851
8953,Swimming Women's 4 x 100 metres Freestyle Relay,851
8954,Swimming Women's 4 x 100 metres Medley Relay,851
8955,Swimming Women's 200 metres Breaststroke,851
8956,Swimming Women's 50 metres Freestyle,851
8957,Swimming Women's 100 metres Freestyle,851
8958,Swimming Men's 10 kilometres Open Water,851
8959,Swimming Women's 4 x 100 metres Freestyle Relay,851
8960,Swimming Men's 4 x 200 metres Freestyle Relay,851
8961,Swimming Women's 4 x 100 metres Freestyle Relay,851
8962,Swimming Men's 4 x 200 metres Freestyle Relay,851
8963,Swimming Men's 4 x 200 metres Freestyle Relay,851
8964,Swimming Men's 4 x 100 metres Freestyle Relay,851
8965,Swimming Men's 4 x 100 metres Medley Relay,851
8966,Swimming Women's 4 x 100 metres Medley Relay,851
8967,Swimming Men's 4 x 100 metres Freestyle Relay,851
8968,Synchronized Swimming Women's Duet,852
8969,Synchronized Swimming Women's Team,852
8970,Synchronized Swimming Women's Team,852
8971,Synchronized Swimming Women's Team,852
8972,Synchronized Swimming Women's Team,852
8973,Synchronized Swimming Women's Team,852
8974,Synchronized Swimming Women's Team,852
8975,Synchronized Swimming Women's Team,852
8976,Synchronized Swimming Women's Team,852
8977,Synchronized Swimming Women's Duet,852
8978,Synchronized Swimming Women's Team,852
8979,Table Tennis Women's Team,853
8980,Table Tennis Men's Singles,853
8981,Table Tennis Men's Team,853
8982,Table Tennis Men's Team,853
8983,Table Tennis Men's Team,853
8984,Table Tennis Women's Team,853
8985,Table Tennis Women's Singles,853
8986,Table Tennis Women's Team,853
8987,Taekwondo Women's Heavyweight,854
8988,Taekwondo Women's Welterweight,854
8989,Taekwondo Women's Featherweight,854
8990,Taekwondo Men's Heavyweight,854
8991,Taekwondo Men's Flyweight,854
8992,Taekwondo Men's Welterweight,854
8993,Taekwondo Men's Featherweight,854
8994,Taekwondo Women's Flyweight,854
8995,Tennis Women's Singles,855
8996,Tennis Men's Doubles,855
8997,Tennis Men's Singles,855
8998,Tennis Men's Doubles,855
8999,Tennis Women's Doubles,855
9000,Tennis Women's Doubles,855
9001,Track and Field Women's Shot Put,856
9002,Track and Field Men's 4 x 100 metres Relay,856
9003,"Track and Field Men's 5,000 metres",856
9004,"Track and Field Men's 10,000 metres",856
9005,Track and Field Men's 100 metres,856
9006,Track and Field Men's 200 metres,856
9007,Track and Field Men's 20 kilometres Walk,856
9008,Track and Field Women's Discus Throw,856
9009,Track and Field Men's 800 metres,856
9010,Track and Field Women's 200 metres,856
9011,Track and Field Women's 4 x 100 metres Relay,856
9012,Track and Field Men's Decathlon,856
9013,Track and Field Men's 4 x 400 metres Relay,856
9014,"Track and Field Women's 5,000 metres",856
9015,"Track and Field Women's 10,000 metres",856
9016,Track and Field Women's Marathon,856
9017,Track and Field Women's Heptathlon,856
9018,Track and Field Men's Triple Jump,856
9019,Track and Field Women's 4 x 100 metres Relay,856
9020,Track and Field Women's 4 x 400 metres Relay,856
9021,Track and Field Women's 100 metres,856
9022,Track and Field Women's 4 x 100 metres Relay,856
9023,Track and Field Women's 100 metres Hurdles,856
9024,Track and Field Women's 4 x 400 metres Relay,856
9025,Track and Field Women's High Jump,856
9026,Track and Field Women's 4 x 400 metres Relay,856
9027,Track and Field Men's Pole Vault,856
9028,Track and Field Women's Pole Vault,856
9029,Track and Field Women's 800 metres,856
9030,Track and Field Women's 20 kilometres Walk,856
9031,Track and Field Men's Discus Throw,856
9032,"Track and Field Men's 1,500 metres",856
9033,"Track and Field Men's 3,000 metres Steeplechase",856
9034,Track and Field Men's Hammer Throw,856
9035,"Track and Field Women's 1,500 metres",856
9036,Track and Field Women's Long Jump,856
9037,Track and Field Men's Shot Put,856
9038,Track and Field Women's Triple Jump,856
9039,Track and Field Women's Hammer Throw,856
9040,Track and Field Men's 400 metres,856
9041,Track and Field Men's 4 x 400 metres Relay,856
9042,Track and Field Men's 4 x 400 metres Relay,856
9043,Track and Field Women's 400 metres,856
9044,Track and Field Women's 4 x 100 metres Relay,856
9045,Track and Field Women's 4 x 400 metres Relay,856
9046,Track and Field Men's 110 metres Hurdles,856
9047,Track and Field Men's Long Jump,856
9048,"Track and Field Women's 3,000 metres Steeplechase",856
9049,Track and Field Men's 50 kilometres Walk,856
9050,Track and Field Men's High Jump,856
9051,Track and Field Women's Javelin Throw,856
9052,Track and Field Men's 400 metres Hurdles,856
9053,Track and Field Men's 4 x 400 metres Relay,856
9054,Track and Field Men's Javelin Throw,856
9055,Track and Field Women's 400 metres Hurdles,856
9056,Track and Field Men's Marathon,856
9057,Track and Field Men's 4 x 400 metres Relay,856
9058,Track and Field Women's 4 x 400 metres Relay,856
9059,Track and Field Men's 4 x 400 metres Relay,856
9060,Trampolining Women's Individual,857
9061,Trampolining Men's Individual,857
9062,Triathlon Men's Olympic Distance,858
9063,Triathlon Women's Olympic Distance,858
9064,Volleyball Men's Volleyball,858
9065,Volleyball Women's Volleyball,858
9066,Water Polo Men's Water Polo,860
9067,Water Polo Women's Water Polo,860
9068,Weightlifting Men's Heavyweight,861
9069,Weightlifting Women's Heavyweight,861
9070,Weightlifting Women's Flyweight,861
9071,Weightlifting Women's Lightweight,861
9072,Weightlifting Men's Middle-Heavyweight,861
9073,Weightlifting Women's Super-Heavyweight,861
9074,Weightlifting Women's Featherweight,861
9075,Weightlifting Men's Lightweight,861
9076,Weightlifting Women's Light-Heavyweight,861
9077,Weightlifting Men's Bantamweight,861
9078,Weightlifting Men's Light-Heavyweight,861
9079,Weightlifting Women's Middleweight,861
9080,Weightlifting Men's Middleweight,861
9081,Weightlifting Men's Super-Heavyweight,861
9082,Weightlifting Men's Featherweight,861
9083,"Wrestling Men's Lightweight, Greco-Roman",862
9084,"Wrestling Men's Lightweight, Freestyle",862
9085,"Wrestling Men's Featherweight, Freestyle",862
9086,"Wrestling Men's Welterweight, Greco-Roman",862
9087,"Wrestling Women's Flyweight, Freestyle",862
9088,"Wrestling Women's Middleweight, Freestyle",862
9089,"Wrestling Men's Heavyweight, Greco-Roman",862
9090,"Wrestling Men's Middleweight, Greco-Roman",862
9091,"Wrestling Men's Super-Heavyweight, Greco-Roman",862
9092,"Wrestling Men's Featherweight, Greco-Roman",862
9093,"Wrestling Men's Light-Heavyweight, Freestyle",862
9094,"Wrestling Men's Light-Heavyweight, Greco-Roman",862
9095,"Wrestling Men's Heavyweight, Freestyle",862
9096,"Wrestling Men's Welterweight, Freestyle",862
9097,"Wrestling Men's Middleweight, Freestyle",862
9098,"Wrestling Men's Super-Heavyweight, Freestyle",862
9099,"Wrestling Women's Heavyweight, Freestyle",862
9100,"Wrestling Women's Lightweight, Freestyle",862
9101,Alpine Skiing Men's Downhill,863
9102,Alpine Skiing Women's Super G,863
9103,Alpine Skiing Women's Slalom,863
9104,Alpine Skiing Women's Combined,863
9105,Alpine Skiing Men's Giant Slalom,863
9106,Alpine Skiing Women's Downhill,863
9107,Alpine Skiing Men's Combined,863
9108,Alpine Skiing Men's Slalom,863
9109,Alpine Skiing Women's Giant Slalom,863
9110,Alpine Skiing Men's Super G,863
9111,Biathlon Women's 15 kilometres,864
9112,Biathlon Men's 4 x 7.5 kilometres Relay,864
9113,Biathlon Women's 4 x 6 kilometres Relay,864
9114,Biathlon Men's 4 x 7.5 kilometres Relay,864
9115,Biathlon Men's 12.5 kilometres Pursuit,864
9116,Biathlon Men's 4 x 7.5 kilometres Relay,864
9117,Biathlon Men's 10 kilometres Sprint,864
9118,Biathlon Women's 7.5 kilometres Sprint,864
9119,Biathlon Women's 10 kilometres Pursuit,864
9120,Biathlon Women's 12.5 kilometres Mass Start,864
9121,Biathlon Women's 4 x 6 kilometres Relay,864
9122,Biathlon Women's 4 x 6 kilometres Relay,864
9123,Biathlon Men's 20 kilometres,864
9124,Biathlon Men's 4 x 7.5 kilometres Relay,864
9125,Biathlon Men's 15 kilometres Mass Start,864
9126,Biathlon Women's 4 x 6 kilometres Relay,864
9127,Bobsleigh Men's Four,865
9128,Bobsleigh Women's Two,865
9129,Bobsleigh Men's Two,865
9130,Bobsleigh Men's Two,865
9131,Bobsleigh Women's Two,865
9132,Cross Country Skiing Women's Sprint,866
9133,Cross Country Skiing Women's 15 km Skiathlon,866
